state,vegetable,date,month,season,modal_price,min_price,max_price,msp,price_lag_1m,price_lag_4m,rolling_avg_3m,arrival_qty,temp_max,temp_min,rainfall_mm,humidity,rainfall_deviation,price_direction
Rajasthan,Potato,2025-08-01,8,Monsoon,10.24,7.81,12.5,,10.88,9.61,10.766666666666666,34524.44,31.51,24.81,162.0,91.16,-6.5,STABLE
Rajasthan,Potato,2025-09-01,9,Monsoon,10.61,8.18,12.85,,10.24,10.4,10.576666666666666,32435.41,31.85,23.92,79.9,86.9,2.58,UP
Rajasthan,Potato,2025-10-01,10,Post-Monsoon,11.27,8.43,13.92,,10.61,11.18,10.706666666666669,28703.23,28.79,20.24,59.2,79.94,24.5,UP
Rajasthan,Potato,2025-11-01,11,Post-Monsoon,13.6,10.29,16.64,,11.27,10.88,11.826666666666666,16163.26,25.68,14.61,3.8,72.67,1.98,DOWN
Rajasthan,Tomato,2022-01-01,1,Winter,11.5,8.92,13.92,0.0,,,11.5,9174.69,18.68,7.77,42.7,91.52,19.92,UP
Rajasthan,Tomato,2022-02-01,2,Winter,12.63,9.43,15.58,0.0,11.5,,12.065,9186.6,25.26,11.55,0.6,74.18,-3.7,STABLE
Rajasthan,Tomato,2022-03-01,3,Summer,12.35,9.08,15.56,0.0,12.63,,12.160000000000002,8156.74,34.38,18.86,0.2,52.74,-11.1,STABLE
Rajasthan,Tomato,2022-04-01,4,Summer,12.78,8.98,16.45,0.0,12.35,,12.586666666666666,7714.69,39.96,24.78,0.0,25.1,-2.08,UP
Rajasthan,Tomato,2022-05-01,5,Summer,17.25,11.83,22.37,0.0,12.78,11.5,14.126666666666663,9447.76,41.12,27.65,3.1,41.65,-12.32,UP
Rajasthan,Tomato,2022-06-01,6,Monsoon,21.72,13.5,29.46,0.0,17.25,12.63,17.25,14767.91,38.63,28.08,49.2,57.07,-53.0,DOWN
Rajasthan,Tomato,2022-07-01,7,Monsoon,16.95,10.59,23.06,0.0,21.72,12.35,18.64,21225.57,32.34,24.97,203.7,93.39,-52.8,STABLE
Rajasthan,Tomato,2022-08-01,8,Monsoon,16.22,10.33,21.6,0.0,16.95,12.78,18.296666666666663,19473.32,30.53,24.22,147.0,92.65,-21.5,UP
Rajasthan,Tomato,2022-09-01,9,Monsoon,19.46,14.37,24.29,0.0,16.22,17.25,17.543333333333333,20415.99,31.89,23.95,67.6,86.2,-9.72,UP
Rajasthan,Tomato,2022-10-01,10,Post-Monsoon,20.45,14.6,26.01,0.0,19.46,21.72,18.71,15843.68,30.0,19.37,78.3,76.97,43.6,DOWN
Rajasthan,Tomato,2022-11-01,11,Post-Monsoon,13.82,9.9,17.68,0.0,20.45,16.95,17.909999999999997,19831.66,27.41,15.02,0.5,71.93,-1.32,DOWN
Rajasthan,Tomato,2022-12-01,12,Winter,10.69,7.17,13.77,0.0,13.82,16.22,14.986666666666666,24188.85,23.6,10.74,0.0,78.39,-6.82,DOWN
Rajasthan,Tomato,2023-01-01,1,Winter,7.57,5.39,9.6,0.0,10.69,19.46,10.693333333333332,21507.48,20.32,8.02,27.0,85.32,4.22,STABLE
Rajasthan,Tomato,2023-02-01,2,Winter,7.59,5.1,9.71,0.0,7.57,20.45,8.616666666666665,22676.41,27.53,13.41,0.0,69.79,-4.3,UP
Rajasthan,Tomato,2023-03-01,3,Summer,9.6,6.69,12.33,0.0,7.59,13.82,8.253333333333332,17997.02,29.83,17.35,40.2,74.68,28.9,UP
Rajasthan,Tomato,2023-04-01,4,Summer,10.73,7.34,14.02,0.0,9.6,10.69,9.306666666666665,18631.24,34.27,21.48,6.9,49.37,4.82,DOWN
Rajasthan,Tomato,2023-05-01,5,Summer,8.24,5.63,11.15,0.0,10.73,7.57,9.523333333333332,18202.51,37.02,23.93,48.2,58.48,32.78,UP
Rajasthan,Tomato,2023-06-01,6,Monsoon,15.08,10.39,19.96,0.0,8.24,7.59,11.35,10738.14,35.27,25.83,166.7,75.77,64.5,UP
Rajasthan,Tomato,2023-07-01,7,Monsoon,71.61,55.18,86.64,0.0,15.08,9.6,31.64333333333333,2863.9,33.09,25.39,280.5,93.81,24.0,DOWN
Rajasthan,Tomato,2023-08-01,8,Monsoon,44.37,36.81,52.0,0.0,71.61,10.73,43.68666666666667,4312.37,32.9,25.12,22.1,84.81,-146.4,DOWN
Rajasthan,Tomato,2023-09-01,9,Monsoon,13.96,10.74,17.64,0.0,44.37,8.24,43.31333333333333,12277.37,33.41,24.54,65.9,83.93,-11.42,DOWN
Rajasthan,Tomato,2023-10-01,10,Post-Monsoon,10.96,8.23,13.67,0.0,13.96,15.08,23.096666666666664,14294.91,33.13,20.69,0.2,63.48,-34.5,UP
Rajasthan,Tomato,2023-11-01,11,Post-Monsoon,21.28,16.35,25.94,0.0,10.96,71.61,15.4,10112.32,27.28,15.89,3.0,78.83,1.18,DOWN
Rajasthan,Tomato,2023-12-01,12,Winter,15.64,11.87,19.35,0.0,21.28,44.37,15.96,11144.0,23.29,11.58,1.2,84.0,-5.62,DOWN
Rajasthan,Tomato,2024-01-01,1,Winter,13.81,9.81,17.64,0.0,15.64,13.96,16.91,9641.93,20.71,8.02,0.1,96.1,-22.68,UP
Rajasthan,Tomato,2024-02-01,2,Winter,16.05,11.13,20.85,0.0,13.81,10.96,15.166666666666666,9644.57,24.1,12.07,10.7,74.38,6.4,STABLE
Rajasthan,Tomato,2024-03-01,3,Summer,16.59,12.64,20.33,0.0,16.05,21.28,15.483333333333334,13484.22,30.76,16.91,4.3,54.84,-7.0,DOWN
Rajasthan,Tomato,2024-04-01,4,Summer,14.83,11.01,18.02,0.0,16.59,15.64,15.823333333333332,9068.46,36.23,22.93,0.7,39.83,-1.38,DOWN
Rajasthan,Tomato,2024-05-01,5,Summer,11.53,8.34,14.38,0.0,14.83,13.81,14.316666666666668,12279.66,42.01,28.17,0.0,34.26,-15.42,UP
Rajasthan,Tomato,2024-06-01,6,Monsoon,15.79,11.49,19.58,0.0,11.53,16.05,14.05,11348.42,39.26,29.11,82.4,57.17,-19.8,UP
Rajasthan,Tomato,2024-07-01,7,Monsoon,44.34,35.3,52.89,0.0,15.79,16.59,23.886666666666667,10252.64,33.58,25.86,221.9,93.13,-34.6,DOWN
Rajasthan,Tomato,2024-08-01,8,Monsoon,29.66,26.07,33.04,0.0,44.34,14.83,29.930000000000003,17703.39,30.15,24.17,342.9,95.48,174.4,STABLE
Rajasthan,Tomato,2024-09-01,9,Monsoon,29.89,25.12,34.46,0.0,29.66,11.53,34.63,10234.16,30.62,23.46,95.9,93.93,18.58,UP
Rajasthan,Tomato,2024-10-01,10,Post-Monsoon,44.16,37.04,50.73,0.0,29.89,15.79,34.57,9732.51,32.89,21.68,1.1,72.42,-33.6,DOWN
Rajasthan,Tomato,2024-11-01,11,Post-Monsoon,29.02,23.93,34.04,0.0,44.16,44.34,34.35666666666667,12871.1,28.78,17.26,0.0,68.5,-1.82,DOWN
Rajasthan,Tomato,2024-12-01,12,Winter,23.56,19.32,27.86,0.0,29.02,29.66,32.24666666666667,13151.97,21.72,11.48,25.9,75.74,19.08,DOWN
Rajasthan,Tomato,2025-01-01,1,Winter,11.31,8.79,13.85,,23.56,29.89,21.29666666666667,14259.22,21.01,10.59,21.3,85.81,-1.48,DOWN
Rajasthan,Tomato,2025-02-01,2,Winter,9.43,7.4,11.48,,11.31,44.16,14.766666666666667,13082.71,25.65,14.73,5.9,71.39,1.6,DOWN
Rajasthan,Tomato,2025-03-01,3,Summer,8.63,7.0,10.22,,9.43,29.02,9.790000000000004,13523.46,31.56,19.15,0.5,48.45,-10.8,UP
Rajasthan,Tomato,2025-04-01,4,Summer,10.45,8.62,12.37,,8.63,23.56,9.503333333333336,16852.41,38.51,25.27,0.7,32.87,-1.38,UP
Rajasthan,Tomato,2025-05-01,5,Summer,11.02,9.06,12.99,,10.45,11.31,10.033333333333337,17710.42,38.47,26.8,10.4,57.65,-5.03,UP
Rajasthan,Tomato,2025-06-01,6,Monsoon,18.2,14.09,22.18,,11.02,9.43,13.223333333333334,15816.54,36.14,26.52,110.5,74.33,8.3,UP
Rajasthan,Tomato,2025-07-01,7,Monsoon,29.73,24.18,35.2,,18.2,8.63,19.65,15890.59,31.25,24.86,319.9,94.16,63.4,UP
Rajasthan,Tomato,2025-08-01,8,Monsoon,35.24,28.53,41.68,,29.73,10.45,27.72333333333334,17832.19,31.51,24.81,162.0,91.16,-6.5,DOWN
Rajasthan,Tomato,2025-09-01,9,Monsoon,21.95,16.93,26.59,,35.24,11.02,28.97333333333334,17486.28,31.85,23.92,79.9,86.9,2.58,DOWN
Rajasthan,Tomato,2025-10-01,10,Post-Monsoon,18.61,13.98,22.91,,21.95,18.2,25.26666666666667,14564.97,28.79,20.24,59.2,79.94,24.5,UP
Rajasthan,Tomato,2025-11-01,11,Post-Monsoon,27.35,22.36,32.17,,18.61,29.73,22.63666666666667,9549.28,25.68,14.61,3.8,72.67,1.98,STABLE
Tamil Nadu,Onion,2023-08-01,8,Monsoon,35.87,34.26,37.5,0.0,,,35.87,2.81,34.73,26.19,154.1,88.77,-23.18,STABLE
Tamil Nadu,Onion,2023-09-01,9,Monsoon,36.59,35.74,37.24,0.0,35.87,,36.23,3.6,33.55,25.8,177.1,90.13,24.67,UP
Tamil Nadu,Onion,2023-10-01,10,Post-Monsoon,41.33,40.3,42.36,0.0,36.59,,37.93,5.49,31.81,24.95,99.2,93.42,-156.78,UP
Tamil Nadu,Onion,2023-11-01,11,Post-Monsoon,57.75,49.5,66.0,0.0,41.33,,45.22333333333333,1.17,28.61,24.12,388.5,94.9,50.62,DOWN
Tamil Nadu,Onion,2023-12-01,12,Winter,31.5,30.0,33.0,0.0,57.75,35.87,43.52666666666666,1.73,28.15,23.65,402.0,89.65,111.6,DOWN
Tamil Nadu,Onion,2024-01-01,1,Winter,23.31,22.46,24.24,0.0,31.5,36.59,37.52,0.58,28.54,22.74,52.0,89.35,20.4,DOWN
Tamil Nadu,Onion,2024-02-01,2,Winter,19.25,17.83,22.43,0.0,23.31,41.33,24.686666666666667,5.38,30.67,23.37,5.7,93.48,2.25,UP
Tamil Nadu,Onion,2024-03-01,3,Summer,22.5,21.25,24.38,0.0,19.25,57.75,21.686666666666667,3.81,32.61,24.25,4.8,94.71,-12.92,DOWN
Tamil Nadu,Onion,2024-06-01,6,Monsoon,0.45,0.39,0.45,0.0,22.5,31.5,14.066666666666665,611.64,35.12,27.21,164.8,86.27,87.52,UP
Tamil Nadu,Onion,2024-07-01,7,Monsoon,38.51,34.5,38.5,0.0,0.45,23.31,20.486666666666665,2190.58,34.26,26.72,80.1,82.77,-36.45,UP
Tamil Nadu,Onion,2024-08-01,8,Monsoon,49.04,43.93,49.04,0.0,38.51,19.25,29.33333333333333,2781.07,33.04,26.01,146.4,88.77,-30.88,UP
Tamil Nadu,Onion,2024-09-01,9,Monsoon,59.47,52.05,59.47,0.0,49.04,22.5,49.00666666666666,2627.76,33.87,26.13,120.9,89.8,-31.53,STABLE
Tamil Nadu,Onion,2024-10-01,10,Post-Monsoon,60.22,51.19,60.22,0.0,59.47,0.45,56.24333333333334,2723.11,30.86,24.79,252.6,94.26,-3.38,UP
Tamil Nadu,Onion,2024-11-01,11,Post-Monsoon,67.18,56.86,67.18,0.0,60.22,38.51,62.29,2446.68,28.71,24.28,394.5,91.7,56.62,DOWN
Tamil Nadu,Onion,2024-12-01,12,Winter,60.82,52.36,60.82,0.0,67.18,49.04,62.74,2609.68,28.11,23.94,199.6,93.0,-90.8,DOWN
Tamil Nadu,Onion,2025-01-01,1,Winter,47.78,41.56,47.78,,60.82,59.47,58.59333333333333,2705.66,28.32,22.83,25.6,87.48,-6.0,DOWN
Tamil Nadu,Onion,2025-02-01,2,Winter,45.37,39.59,45.37,,47.78,60.22,51.32333333333333,2515.81,31.24,22.8,2.2,95.04,-1.25,DOWN
Tamil Nadu,Onion,2025-03-01,3,Summer,36.95,32.08,36.95,,45.37,67.18,43.366666666666674,2703.84,33.14,25.07,19.4,92.84,1.68,DOWN
Tamil Nadu,Onion,2025-04-01,4,Summer,29.56,25.31,29.56,,36.95,60.82,37.29333333333334,2705.35,34.6,27.18,25.5,88.97,9.57,DOWN
Tamil Nadu,Onion,2025-05-01,5,Summer,27.33,23.18,27.33,,29.56,47.78,31.28,2725.79,35.93,27.48,80.3,86.71,-37.45,UP
Tamil Nadu,Onion,2025-06-01,6,Monsoon,30.78,26.29,30.78,,27.33,45.37,29.223333333333333,2603.49,36.91,27.87,39.4,78.63,-37.88,STABLE
Tamil Nadu,Onion,2025-07-01,7,Monsoon,30.7,26.34,30.7,,30.78,36.95,29.60333333333333,2448.23,35.23,26.76,100.3,80.74,-16.25,STABLE
Tamil Nadu,Onion,2025-08-01,8,Monsoon,30.34,26.07,30.34,,30.7,29.56,30.606666666666666,2524.39,32.99,25.44,252.5,90.32,75.22,STABLE
Tamil Nadu,Onion,2025-09-01,9,Monsoon,28.94,24.62,28.94,,30.34,27.33,29.99333333333333,2702.7,33.4,25.58,189.1,89.27,36.67,STABLE
Tamil Nadu,Onion,2025-10-01,10,Post-Monsoon,28.47,24.15,28.47,,28.94,30.78,29.25,2472.78,30.17,24.82,410.3,94.9,154.32,UP
Tamil Nadu,Onion,2025-11-01,11,Post-Monsoon,30.1,27.24,32.02,,28.47,30.7,29.17,2832.27,29.56,24.63,217.9,89.77,-119.98,UP
Tamil Nadu,Potato,2024-06-01,6,Monsoon,0.48,0.41,0.48,0.0,,,0.48,388.64,35.12,27.21,164.8,86.27,87.52,UP
Tamil Nadu,Potato,2024-07-01,7,Monsoon,48.37,39.3,48.37,0.0,0.48,,24.425,1373.61,34.26,26.72,80.1,82.77,-36.45,UP
Tamil Nadu,Potato,2024-08-01,8,Monsoon,56.03,45.28,56.03,0.0,48.37,,34.96,1797.61,33.04,26.01,146.4,88.77,-30.88,STABLE
Tamil Nadu,Potato,2024-09-01,9,Monsoon,53.51,44.43,53.51,0.0,56.03,,52.63666666666666,1759.45,33.87,26.13,120.9,89.8,-31.53,STABLE
Tamil Nadu,Potato,2024-10-01,10,Post-Monsoon,54.14,45.46,54.14,0.0,53.51,0.48,54.56,1826.79,30.86,24.79,252.6,94.26,-3.38,STABLE
Tamil Nadu,Potato,2024-11-01,11,Post-Monsoon,55.78,46.27,55.78,0.0,54.14,48.37,54.47666666666667,1658.69,28.71,24.28,394.5,91.7,56.62,DOWN
Tamil Nadu,Potato,2024-12-01,12,Winter,52.38,43.56,52.38,0.0,55.78,56.03,54.1,1783.5,28.11,23.94,199.6,93.0,-90.8,DOWN
Tamil Nadu,Potato,2025-01-01,1,Winter,47.96,40.0,47.96,,52.38,53.51,52.04,1809.78,28.32,22.83,25.6,87.48,-6.0,DOWN
Tamil Nadu,Potato,2025-02-01,2,Winter,42.01,34.12,42.01,,47.96,54.14,47.45,1667.8,31.24,22.8,2.2,95.04,-1.25,DOWN
Tamil Nadu,Potato,2025-03-01,3,Summer,36.0,30.02,36.0,,42.01,55.78,41.99,1749.91,33.14,25.07,19.4,92.84,1.68,STABLE
Tamil Nadu,Potato,2025-04-01,4,Summer,34.38,28.84,34.38,,36.0,52.38,37.46333333333333,1741.73,34.6,27.18,25.5,88.97,9.57,UP
Tamil Nadu,Potato,2025-05-01,5,Summer,39.7,32.25,39.7,,34.38,47.96,36.693333333333335,1694.72,35.93,27.48,80.3,86.71,-37.45,UP
Tamil Nadu,Potato,2025-06-01,6,Monsoon,42.83,34.14,42.83,,39.7,42.01,38.97,1615.44,36.91,27.87,39.4,78.63,-37.88,UP
Tamil Nadu,Potato,2025-07-01,7,Monsoon,45.56,35.81,45.56,,42.83,36.0,42.696666666666665,1229.17,35.23,26.76,100.3,80.74,-16.25,DOWN
Tamil Nadu,Potato,2025-08-01,8,Monsoon,41.03,35.09,41.03,,45.56,34.38,43.13999999999999,470.68,32.99,25.44,252.5,90.32,75.22,DOWN
Tamil Nadu,Potato,2025-09-01,9,Monsoon,37.52,32.91,37.52,,41.03,39.7,41.370000000000005,547.66,33.4,25.58,189.1,89.27,36.67,UP
Tamil Nadu,Potato,2025-10-01,10,Post-Monsoon,39.77,34.69,39.77,,37.52,42.83,39.440000000000005,559.55,30.17,24.82,410.3,94.9,154.32,STABLE
Tamil Nadu,Potato,2025-11-01,11,Post-Monsoon,41.49,38.21,43.83,,39.77,45.56,39.59333333333334,679.43,29.56,24.63,217.9,89.77,-119.98,DOWN
Tamil Nadu,Tomato,2023-10-01,10,Post-Monsoon,21.5,20.0,30.0,0.0,,,21.5,4.2,31.81,24.95,99.2,93.42,-156.78,DOWN
Tamil Nadu,Tomato,2023-11-01,11,Post-Monsoon,13.29,13.07,14.71,0.0,21.5,,17.395,3.4,28.61,24.12,388.5,94.9,50.62,UP
Tamil Nadu,Tomato,2024-02-01,2,Winter,19.5,19.0,20.0,0.0,13.29,,18.096666666666668,35.2,30.67,23.37,5.7,93.48,2.25,DOWN
Tamil Nadu,Tomato,2024-03-01,3,Summer,10.0,9.0,11.0,0.0,19.5,,14.263333333333334,15.7,32.61,24.25,4.8,94.71,-12.92,UP
Tamil Nadu,Tomato,2024-05-01,5,Summer,19.4,19.0,20.0,0.0,10.0,21.5,16.3,5.0,35.21,27.86,188.3,88.26,70.55,DOWN
Tamil Nadu,Tomato,2024-06-01,6,Monsoon,0.58,0.52,0.58,0.0,19.4,13.29,9.993333333333332,1384.09,35.12,27.21,164.8,86.27,87.52,UP
Tamil Nadu,Tomato,2024-07-01,7,Monsoon,40.16,35.11,40.14,0.0,0.58,19.5,20.046666666666663,5197.49,34.26,26.72,80.1,82.77,-36.45,DOWN
Tamil Nadu,Tomato,2024-08-01,8,Monsoon,23.15,19.3,23.15,0.0,40.16,10.0,21.296666666666663,7129.5,33.04,26.01,146.4,88.77,-30.88,UP
Tamil Nadu,Tomato,2024-09-01,9,Monsoon,28.86,24.17,28.86,0.0,23.15,19.4,30.72333333333333,6862.45,33.87,26.13,120.9,89.8,-31.53,UP
Tamil Nadu,Tomato,2024-10-01,10,Post-Monsoon,48.07,41.91,48.07,0.0,28.86,0.58,33.36,6728.79,30.86,24.79,252.6,94.26,-3.38,DOWN
Tamil Nadu,Tomato,2024-11-01,11,Post-Monsoon,32.98,28.51,32.98,0.0,48.07,40.16,36.63666666666666,6239.33,28.71,24.28,394.5,91.7,56.62,STABLE
Tamil Nadu,Tomato,2024-12-01,12,Winter,31.71,27.47,31.71,0.0,32.98,23.15,37.586666666666666,6562.0,28.11,23.94,199.6,93.0,-90.8,DOWN
Tamil Nadu,Tomato,2025-01-01,1,Winter,20.3,17.05,20.3,,31.71,28.86,28.33,6932.02,28.32,22.83,25.6,87.48,-6.0,STABLE
Tamil Nadu,Tomato,2025-02-01,2,Winter,19.78,16.7,19.78,,20.3,48.07,23.930000000000003,6705.65,31.24,22.8,2.2,95.04,-1.25,DOWN
Tamil Nadu,Tomato,2025-03-01,3,Summer,13.11,10.71,13.11,,19.78,32.98,17.73,7454.0,33.14,25.07,19.4,92.84,1.68,UP
Tamil Nadu,Tomato,2025-04-01,4,Summer,15.46,12.5,15.46,,13.11,31.71,16.11666666666667,7356.8,34.6,27.18,25.5,88.97,9.57,STABLE
Tamil Nadu,Tomato,2025-05-01,5,Summer,14.72,12.08,14.72,,15.46,20.3,14.43,7258.57,35.93,27.48,80.3,86.71,-37.45,UP
Tamil Nadu,Tomato,2025-06-01,6,Monsoon,21.43,18.11,21.43,,14.72,19.78,17.203333333333333,6727.01,36.91,27.87,39.4,78.63,-37.88,UP
Tamil Nadu,Tomato,2025-07-01,7,Monsoon,30.83,26.7,30.83,,21.43,13.11,22.326666666666664,5388.71,35.23,26.76,100.3,80.74,-16.25,UP
Tamil Nadu,Tomato,2025-08-01,8,Monsoon,41.61,37.23,41.61,,30.83,15.46,31.290000000000003,2692.13,32.99,25.44,252.5,90.32,75.22,DOWN
Tamil Nadu,Tomato,2025-09-01,9,Monsoon,24.27,20.74,24.27,,41.61,14.72,32.236666666666665,3220.68,33.4,25.58,189.1,89.27,36.67,UP
Tamil Nadu,Tomato,2025-10-01,10,Post-Monsoon,26.37,22.61,26.37,,24.27,21.43,30.75,3042.85,30.17,24.82,410.3,94.9,154.32,UP
Tamil Nadu,Tomato,2025-11-01,11,Post-Monsoon,38.43,35.75,40.29,,26.37,30.83,29.69,3349.54,29.56,24.63,217.9,89.77,-119.98,UP
Telangana,Onion,2022-01-01,1,Winter,17.34,12.34,22.16,0.0,,,17.34,87725.9,27.39,15.94,14.3,87.77,10.3,UP
Telangana,Onion,2022-02-01,2,Winter,19.6,11.82,24.96,0.0,17.34,,18.47,123275.8,30.81,17.35,0.0,78.82,-0.32,DOWN
Telangana,Onion,2022-03-01,3,Summer,12.65,8.73,16.15,0.0,19.6,,16.53,91267.44,35.59,21.07,1.6,67.97,-15.32,DOWN
Telangana,Onion,2022-04-01,4,Summer,7.77,5.59,10.54,0.0,12.65,,13.339999999999998,116374.2,37.73,24.28,3.5,74.1,-26.72,DOWN
Telangana,Onion,2022-05-01,5,Summer,6.87,4.99,10.18,0.0,7.77,17.34,9.096666666666666,133422.2,36.22,25.18,19.0,73.71,-47.97,UP
Telangana,Onion,2022-06-01,6,Monsoon,9.77,7.31,14.89,0.0,6.87,19.6,8.136666666666665,187000.2,33.45,24.24,104.7,82.33,-29.9,UP
Telangana,Onion,2022-07-01,7,Monsoon,10.52,7.63,14.72,0.0,9.77,12.65,9.053333333333333,129938.2,27.87,22.43,353.6,93.26,79.87,STABLE
Telangana,Onion,2022-08-01,8,Monsoon,10.24,7.54,14.65,0.0,10.52,7.77,10.176666666666666,113999.3,29.15,22.49,135.8,91.97,-22.55,DOWN
Telangana,Onion,2022-09-01,9,Monsoon,9.62,7.35,15.35,0.0,10.24,6.87,10.126666666666663,115524.34,29.03,22.13,186.9,93.6,-21.45,UP
Telangana,Onion,2022-10-01,10,Post-Monsoon,12.5,9.04,21.34,0.0,9.62,9.77,10.786666666666669,96463.1,28.44,20.04,81.4,90.52,-1.12,UP
Telangana,Onion,2022-11-01,11,Post-Monsoon,14.9,9.7,22.43,0.0,12.5,10.52,12.339999999999998,69955.51,29.08,17.56,1.9,83.37,-14.42,DOWN
Telangana,Onion,2022-12-01,12,Winter,13.8,9.4,19.78,0.0,14.9,10.24,13.733333333333334,115913.76,28.95,17.63,18.9,90.97,3.75,STABLE
Telangana,Onion,2023-01-01,1,Winter,14.37,9.49,18.52,0.0,13.8,9.62,14.356666666666667,50238.87,28.61,15.85,1.2,88.74,-2.8,DOWN
Telangana,Onion,2023-02-01,2,Winter,12.05,8.61,14.72,0.0,14.37,12.5,13.406666666666666,44742.42,32.35,17.34,0.0,69.29,-0.32,DOWN
Telangana,Onion,2023-03-01,3,Summer,10.68,7.43,13.25,0.0,12.05,14.9,12.366666666666664,30607.14,32.51,19.42,57.9,76.55,40.98,DOWN
Telangana,Onion,2023-04-01,4,Summer,9.11,6.56,11.11,0.0,10.68,13.8,10.613333333333332,119531.12,34.65,22.62,84.0,77.53,53.78,UP
Telangana,Onion,2023-05-01,5,Summer,10.1,6.84,12.38,0.0,9.11,14.37,9.963333333333331,135459.51,34.97,23.37,88.0,80.0,21.03,UP
Telangana,Onion,2023-06-01,6,Monsoon,12.02,8.58,15.01,0.0,10.1,12.05,10.409999999999998,102780.0,35.04,25.72,60.8,75.27,-73.8,STABLE
Telangana,Onion,2023-07-01,7,Monsoon,11.89,8.45,16.18,0.0,12.02,10.68,11.336666666666666,103100.63,29.22,23.33,304.7,90.19,30.97,UP
Telangana,Onion,2023-08-01,8,Monsoon,16.02,11.58,20.97,0.0,11.89,9.11,13.309999999999995,144748.97,30.26,23.08,33.9,88.16,-124.45,UP
Telangana,Onion,2023-09-01,9,Monsoon,19.8,13.67,24.03,0.0,16.02,10.1,15.903333333333334,93472.08,29.47,22.78,243.6,93.13,35.25,UP
Telangana,Onion,2023-10-01,10,Post-Monsoon,29.1,20.35,35.64,0.0,19.8,12.02,21.64,93235.72,31.4,20.54,35.6,84.77,-46.92,UP
Telangana,Onion,2023-11-01,11,Post-Monsoon,37.11,25.08,44.37,0.0,29.1,11.89,28.67,69337.12,29.45,19.8,49.0,94.17,32.67,DOWN
Telangana,Onion,2023-12-01,12,Winter,24.25,14.41,30.38,0.0,37.11,16.02,30.153333333333336,37122.82,27.85,16.75,10.3,91.1,-4.85,DOWN
Telangana,Onion,2024-01-01,1,Winter,16.93,14.09,21.43,0.0,24.25,19.8,26.096666666666664,35866.5,28.9,17.45,0.5,92.42,-3.5,DOWN
Telangana,Onion,2024-02-01,2,Winter,15.4,12.32,19.53,0.0,16.93,29.1,18.86,28353.1,32.5,19.22,0.8,84.55,0.48,UP
Telangana,Onion,2024-03-01,3,Summer,17.68,12.96,21.33,0.0,15.4,37.11,16.669999999999998,25865.6,35.68,22.2,7.6,74.1,-9.33,DOWN
Telangana,Onion,2024-04-01,4,Summer,13.35,8.26,17.16,0.0,17.68,24.25,15.476666666666665,22646.92,37.66,24.69,10.5,66.13,-19.73,UP
Telangana,Onion,2024-05-01,5,Summer,14.54,7.49,19.73,0.0,13.35,16.93,15.189999999999998,25803.58,36.72,25.17,86.7,78.71,19.73,UP
Telangana,Onion,2024-06-01,6,Monsoon,20.68,13.07,27.23,0.0,14.54,15.4,16.189999999999998,24195.14,31.71,23.84,293.8,91.3,159.2,UP
Telangana,Onion,2024-07-01,7,Monsoon,22.53,14.74,28.58,0.0,20.68,17.68,19.25,23233.17,28.61,22.98,288.8,91.97,15.07,UP
Telangana,Onion,2024-08-01,8,Monsoon,25.58,16.61,33.9,0.0,22.53,13.35,22.93,15199.38,29.01,22.77,253.7,93.74,95.35,UP
Telangana,Onion,2024-09-01,9,Monsoon,32.25,21.05,42.26,0.0,25.58,14.54,26.78666666666666,29607.36,28.53,22.21,227.9,92.73,19.55,STABLE
Telangana,Onion,2024-10-01,10,Post-Monsoon,32.62,21.27,42.56,0.0,32.25,20.68,30.149999999999995,42457.7,29.96,21.5,86.4,96.16,3.88,STABLE
Telangana,Onion,2024-11-01,11,Post-Monsoon,33.45,19.93,43.15,0.0,32.62,22.53,32.77333333333333,36323.01,29.09,19.58,11.3,78.23,-5.03,DOWN
Telangana,Onion,2024-12-01,12,Winter,26.37,14.31,36.36,0.0,33.45,25.58,30.813333333333333,23713.1,28.0,19.65,31.1,86.29,15.95,DOWN
Telangana,Onion,2025-01-01,1,Winter,24.65,15.74,31.85,,26.37,32.25,28.156666666666663,28464.1,28.96,18.57,0.0,77.32,-4.0,DOWN
Telangana,Onion,2025-02-01,2,Winter,22.73,12.67,28.06,,24.65,32.62,24.58333333333333,24121.0,32.91,21.75,0.5,66.5,0.18,DOWN
Telangana,Onion,2025-03-01,3,Summer,17.09,9.25,21.64,,22.73,33.45,21.489999999999995,29064.05,35.48,23.49,0.6,61.71,-16.32,DOWN
Telangana,Onion,2025-04-01,4,Summer,11.69,7.25,14.28,,17.09,26.37,17.169999999999998,32290.15,36.07,25.11,22.9,69.3,-7.33,STABLE
Telangana,Onion,2025-05-01,5,Summer,11.29,7.47,14.04,,11.69,24.65,13.356666666666664,29308.93,34.35,24.81,74.2,80.23,7.23,UP
Telangana,Onion,2025-06-01,6,Monsoon,13.18,9.15,16.65,,11.29,22.73,12.05333333333333,25538.05,31.62,23.92,79.1,84.03,-55.5,STABLE
Telangana,Onion,2025-07-01,7,Monsoon,12.62,8.65,15.73,,13.18,17.09,12.36333333333333,26549.2,29.59,23.22,147.8,88.19,-125.93,STABLE
Telangana,Onion,2025-08-01,8,Monsoon,12.78,8.42,15.8,,12.62,11.69,12.859999999999998,30703.6,28.5,22.56,210.0,92.35,51.65,DOWN
